2004 BMW 330CI Convertible 6-Speed,"49,000 mi · Manual · LHD · Original & Highly Original","Yardley, PA, USA","$18,800
SOLD",Bring a Trailer,Auction,12-Nov-22
1985 BMW 325E Sedan,"137,000 mi · Automatic · LHD · Original & Highly Original","Canby, OR, USA","$8,900
SOLD",Bring a Trailer,Auction,12-Nov-22
2003 BMW M3 Coupe,"82,000 mi · Automatic · LHD · Original & Highly Original","Bethlehem, PA, USA","$21,500
SOLD",Bring a Trailer,Auction,12-Nov-22
1991 BMW 325I Convertible 5-Speed,"137,000 mi · Manual · LHD · Modified","Los Angeles, CA, USA","$12,650
SOLD",Bring a Trailer,Auction,12-Nov-22
2018 BMW M3 CS,"7,000 mi · Automatic · LHD · Original & Highly Original","Los Angeles, CA, USA","$72,500
SOLD",Bring a Trailer,Auction,12-Nov-22
1988 BMW M3 to Evolution Specification,"64,441 mi · Manual · LHD · Restored-Modified","Birmingham, GBR","£57,375
SOLD",Silverstone (UK),Auction,12-Nov-22
2015 BMW M3,"7,500 mi · Automatic · LHD · Original & Highly Original","Allendale, NJ, USA","$50,000
SOLD",Cars & Bids,Auction,11-Nov-22
2015 BMW 328I xDrive Sports Wagon,"77,800 mi · Automatic · LHD · Original & Highly Original","Ada Township, MI, USA","$27,000
SOLD",Cars & Bids,Auction,11-Nov-22
1997 BMW 316I Touring,"137,200 mi · Manual · LHD · Original & Highly Original","Lyndhurst, NJ, USA","$24,000
SOLD",Cars & Bids,Auction,11-Nov-22
2003 BMW M3 Dinan S2 Coupe 6-Speed,"93,000 mi · Manual · LHD · Modified","Banning, CA, USA","$19,500
SOLD",Bring a Trailer,Auction,11-Nov-22
2003 BMW 325I Sport Wagon 6-Speed,TMU · Manual · LHD · Restored-Modified,"Maplewood, NJ, USA","$37,250
SOLD",Bring a Trailer,Auction,11-Nov-22
1995 BMW M3 Coupe 5-Speed,"74,000 mi · Manual · LHD · Original & Highly Original","Beavercreek, OH, USA","$30,000
SOLD",Bring a Trailer,Auction,11-Nov-22
2002 BMW M3 Coupe 6-Speed,"91,000 mi · Manual · LHD · Original & Highly Original","Gaithersburg, MD, USA","$27,000
SOLD",Bring a Trailer,Auction,11-Nov-22
1982 BMW 323I,"198,450 km (123,311 mi) · Manual · LHD · Restored-Original",France,"€16,000
SOLD",Catawiki,Auction,10-Nov-22
2008 BMW 335I,Automatic · LHD · Original & Highly Original,"Las Vegas, NV, USA","$4,400
SOLD",Mecum,Auction,10-Nov-22
2004 BMW M3 Convertible,"97,500 mi · Automatic · RHD · Original & Highly Original","Cambridgeshire, GBR","£11,750
SOLD",Collecting Cars,Auction,10-Nov-22
1986 BMW M3,"126,404 km (78,544 mi) · Manual · LHD · Restored-Original","Belfast, GBR","£45,000
SOLD",Collecting Cars,Auction,10-Nov-22
2017 BMW 340I Sedan,"25,900 mi · Automatic · LHD · Original & Highly Original","Los Angeles, CA, USA","$26,750
SOLD",Cars & Bids,Auction,10-Nov-22
2006 BMW 330CI ZHP Coupe,"128,500 mi · Manual · LHD · Modified","Denver, CO, USA","$11,100
SOLD",Cars & Bids,Auction,10-Nov-22
1987 BMW 325I Convertible,"100,600 mi · Automatic · LHD · Modified","Dearborn, MI, USA","$11,000
SOLD",Cars & Bids,Auction,10-Nov-22
2010 BMW 328I Convertible,"76,000 mi · Automatic · LHD · Original & Highly Original","Las Vegas, NV, USA","$15,400
SOLD",Mecum,Auction,10-Nov-22
2008 BMW M3 Convertible 6-Speed,"37,000 mi · Manual · LHD · Original & Highly Original","Wayne, NJ, USA","$24,500
SOLD",Bring a Trailer,Auction,10-Nov-22
1989 BMW 325I Coupe 5-Speed,TMU · Manual · LHD · Restored-Original,"Concord, MA, USA","$12,325
SOLD",Bring a Trailer,Auction,10-Nov-22
1991 BMW 325I Convertible 5-Speed Conversion,"82,000 mi · Manual · LHD · Restored-Modified","San Juan Capistrano, CA, USA","$12,500
SOLD",Bring a Trailer,Auction,10-Nov-22
2011 BMW 335I Coupe,TMU · Manual · LHD · Modified,"Orlando, FL, USA","$9,200
SOLD",Cars & Bids,Auction,9-Nov-22
2004 BMW M3 Coupe,"78,900 mi · Manual · LHD · Modified","Bethesda, MD, USA","$24,000
SOLD",Cars & Bids,Auction,9-Nov-22
2008 BMW M3 Coupe 6-Speed,"73,000 mi · Manual · LHD · Original & Highly Original","Upper Southampton Township, PA, USA","$33,000
SOLD",Bring a Trailer,Auction,9-Nov-22
1999 BMW M3 Coupe 5-Speed,"159,000 mi · Manual · LHD · Modified","Pasadena, CA, USA","$23,000
SOLD",Bring a Trailer,Auction,9-Nov-22
1988 BMW 325IX Coupe 5-Speed,TMU · Manual · LHD · Original & Highly Original,"Johns Creek, GA, USA","$5,400
SOLD",Bring a Trailer,Auction,9-Nov-22
1999 BMW 328I Sedan,"21,300 mi · Manual · LHD · Modified","Mississauga, ON, CAN","$10,300
SOLD",Cars & Bids,Auction,8-Nov-22
2008 BMW M3 Coupe,"99,100 mi · Automatic · LHD · Modified","Asheville, NC, USA","$24,250
SOLD",Cars & Bids,Auction,8-Nov-22
1995 BMW M3 Coupe 5-Speed Sunroof Delete,"43,485 mi · Manual · LHD · Original & Highly Original","Hillsborough, CA, USA","$60,000
SOLD",PCARMARKET,Auction,16-Nov-22
1995 BMW 325I Convertible 5-Speed,"143,000 mi · Manual · LHD · Original & Highly Original","Poolesville, MD, USA","$10,000
SOLD",Bring a Trailer,Auction,16-Nov-22
1988 BMW 325IS 5-Speed,TMU · Manual · LHD · Restored-Original,"Portland, OR, USA","$15,000
SOLD",Bring a Trailer,Auction,16-Nov-22
1981 BMW 320I 5-Speed Drag Car,TMU · Manual · LHD,"Wylie, TX, USA","$8,888
SOLD",Bring a Trailer,Auction,16-Nov-22
2011 BMW M3 Sedan 6-Speed,"21,000 mi · Manual · LHD · Original & Highly Original","Five Points, SC, USA","$45,008
SOLD",Bring a Trailer,Auction,16-Nov-22
2002 BMW 325CI Convertible 5-Speed,"13,000 mi · Manual · LHD · Original & Highly Original","Oak Harbor, WA, USA","$23,500
SOLD",Bring a Trailer,Auction,16-Nov-22
1989 BMW M3,TMU · Manual · LHD · Restored-Original,"Crystal Lake, IL, USA","$60,000
SOLD",Bring a Trailer,Auction,16-Nov-22
2002 BMW 325XI Sport Wagon 5-Speed,"154,000 mi · Manual · LHD · Original & Highly Original","Summit County, UT, USA","$10,250
SOLD",Bring a Trailer,Auction,15-Nov-22
1983 BMW 320IS 5-Speed,TMU · Manual · LHD · Original & Highly Original,"Snellville, GA, USA","$14,001
SOLD",Bring a Trailer,Auction,15-Nov-22
2010 BMW 328XI Sports Wagon,"60,000 mi · Automatic · LHD · Original & Highly Original","Moonachie, NJ, USA","$15,750
SOLD",Bring a Trailer,Auction,15-Nov-22
1998 BMW M3,TMU · Manual · LHD · Restored-Original,"Aurora, ON, CAN","CAD14,000
SOLD",Onemorecar,Auction,15-Nov-22
2005 BMW 330CI ZHP Coupe,"129,900 mi · Automatic · LHD · Modified","Washington, PA, USA","$7,600
SOLD",Cars & Bids,Auction,14-Nov-22
2002 BMW M3 Convertible,"170,400 mi · Manual · LHD · Restored-Modified","Katy, TX, USA","$9,333
SOLD",Cars & Bids,Auction,14-Nov-22
1998 BMW M3 Sedan 5-Speed,"181,000 mi · Manual · LHD · Modified","Boise, ID, USA","$13,500
SOLD",Bring a Trailer,Auction,14-Nov-22
1991 BMW M3,"17,930 mi · Manual · LHD · Original & Highly Original","West Chester, PA, USA","$135,000
SOLD",Bring a Trailer,Auction,14-Nov-22
2017 BMW M3 Competition Package 6-Speed,"46,000 mi · Manual · LHD · Original & Highly Original","Weldon Spring Heights, MO, USA","$47,750
SOLD",Bring a Trailer,Auction,13-Nov-22
2018 BMW 330I xDrive,"50,489 mi · Automatic · LHD · Original & Highly Original","Middletown, CT, USA",SOLD,European Motorcars,Fixed-price,12-Nov-22
2003 BMW M3 Convertible 6-Speed,"88,000 mi · Manual · LHD · Original & Highly Original","Phoenix, MD, USA","$21,000
SOLD",Bring a Trailer,Auction,12-Nov-22
1993 BMW 318I Touring Design Edition 5-Speed,TMU · Manual · LHD · Original & Highly Original,"San Diego, CA, USA","$15,500
SOLD",Bring a Trailer,Auction,12-Nov-22
2004 BMW 330CI Convertible 6-Speed,"49,000 mi · Manual · LHD · Original & Highly Original","Yardley, PA, USA","$18,800
SOLD",Bring a Trailer,Auction,12-Nov-22
1985 BMW 325E Sedan,"137,000 mi · Automatic · LHD · Original & Highly Original","Canby, OR, USA","$8,900
SOLD",Bring a Trailer,Auction,12-Nov-22
2003 BMW M3 Coupe,"82,000 mi · Automatic · LHD · Original & Highly Original","Bethlehem, PA, USA","$21,500
SOLD",Bring a Trailer,Auction,12-Nov-22
1991 BMW 325I Convertible 5-Speed,"137,000 mi · Manual · LHD · Modified","Los Angeles, CA, USA","$12,650
SOLD",Bring a Trailer,Auction,12-Nov-22
2018 BMW M3 CS,"7,000 mi · Automatic · LHD · Original & Highly Original","Los Angeles, CA, USA","$72,500
SOLD",Bring a Trailer,Auction,12-Nov-22
1988 BMW M3 to Evolution Specification,"64,441 mi · Manual · LHD · Restored-Modified","Birmingham, GBR","£57,375
SOLD",Silverstone (UK),Auction,12-Nov-22
2015 BMW M3,"7,500 mi · Automatic · LHD · Original & Highly Original","Allendale, NJ, USA","$50,000
SOLD",Cars & Bids,Auction,11-Nov-22
2015 BMW 328I xDrive Sports Wagon,"77,800 mi · Automatic · LHD · Original & Highly Original","Ada Township, MI, USA","$27,000
SOLD",Cars & Bids,Auction,11-Nov-22
1997 BMW 316I Touring,"137,200 mi · Manual · LHD · Original & Highly Original","Lyndhurst, NJ, USA","$24,000
SOLD",Cars & Bids,Auction,11-Nov-22
2003 BMW M3 Dinan S2 Coupe 6-Speed,"93,000 mi · Manual · LHD · Modified","Banning, CA, USA","$19,500
SOLD",Bring a Trailer,Auction,11-Nov-22
2003 BMW 325I Sport Wagon 6-Speed,TMU · Manual · LHD · Restored-Modified,"Maplewood, NJ, USA","$37,250
SOLD",Bring a Trailer,Auction,11-Nov-22
1995 BMW M3 Coupe 5-Speed,"74,000 mi · Manual · LHD · Original & Highly Original","Beavercreek, OH, USA","$30,000
SOLD",Bring a Trailer,Auction,11-Nov-22
2002 BMW M3 Coupe 6-Speed,"91,000 mi · Manual · LHD · Original & Highly Original","Gaithersburg, MD, USA","$27,000
SOLD",Bring a Trailer,Auction,11-Nov-22
1982 BMW 323I,"198,450 km (123,311 mi) · Manual · LHD · Restored-Original",France,"€16,000
SOLD",Catawiki,Auction,10-Nov-22
2008 BMW 335I,Automatic · LHD · Original & Highly Original,"Las Vegas, NV, USA","$4,400
SOLD",Mecum,Auction,10-Nov-22
2004 BMW M3 Convertible,"97,500 mi · Automatic · RHD · Original & Highly Original","Cambridgeshire, GBR","£11,750
SOLD",Collecting Cars,Auction,10-Nov-22
1986 BMW M3,"126,404 km (78,544 mi) · Manual · LHD · Restored-Original","Belfast, GBR","£45,000
SOLD",Collecting Cars,Auction,10-Nov-22
2017 BMW 340I Sedan,"25,900 mi · Automatic · LHD · Original & Highly Original","Los Angeles, CA, USA","$26,750
SOLD",Cars & Bids,Auction,10-Nov-22
2006 BMW 330CI ZHP Coupe,"128,500 mi · Manual · LHD · Modified","Denver, CO, USA","$11,100
SOLD",Cars & Bids,Auction,10-Nov-22
1987 BMW 325I Convertible,"100,600 mi · Automatic · LHD · Modified","Dearborn, MI, USA","$11,000
SOLD",Cars & Bids,Auction,10-Nov-22
2010 BMW 328I Convertible,"76,000 mi · Automatic · LHD · Original & Highly Original","Las Vegas, NV, USA","$15,400
SOLD",Mecum,Auction,10-Nov-22
2008 BMW M3 Convertible 6-Speed,"37,000 mi · Manual · LHD · Original & Highly Original","Wayne, NJ, USA","$24,500
SOLD",Bring a Trailer,Auction,10-Nov-22
1989 BMW 325I Coupe 5-Speed,TMU · Manual · LHD · Restored-Original,"Concord, MA, USA","$12,325
SOLD",Bring a Trailer,Auction,10-Nov-22
1991 BMW 325I Convertible 5-Speed Conversion,"82,000 mi · Manual · LHD · Restored-Modified","San Juan Capistrano, CA, USA","$12,500
SOLD",Bring a Trailer,Auction,10-Nov-22
2011 BMW 335I Coupe,TMU · Manual · LHD · Modified,"Orlando, FL, USA","$9,200
SOLD",Cars & Bids,Auction,9-Nov-22
2004 BMW M3 Coupe,"78,900 mi · Manual · LHD · Modified","Bethesda, MD, USA","$24,000
SOLD",Cars & Bids,Auction,9-Nov-22
2008 BMW M3 Coupe 6-Speed,"73,000 mi · Manual · LHD · Original & Highly Original","Upper Southampton Township, PA, USA","$33,000
SOLD",Bring a Trailer,Auction,9-Nov-22
1999 BMW M3 Coupe 5-Speed,"159,000 mi · Manual · LHD · Modified","Pasadena, CA, USA","$23,000
SOLD",Bring a Trailer,Auction,9-Nov-22
1988 BMW 325IX Coupe 5-Speed,TMU · Manual · LHD · Original & Highly Original,"Johns Creek, GA, USA","$5,400
SOLD",Bring a Trailer,Auction,9-Nov-22
1999 BMW 328I Sedan,"21,300 mi · Manual · LHD · Modified","Mississauga, ON, CAN","$10,300
SOLD",Cars & Bids,Auction,8-Nov-22
2008 BMW M3 Coupe,"99,100 mi · Automatic · LHD · Modified","Asheville, NC, USA","$24,250
SOLD",Cars & Bids,Auction,8-Nov-22
1995 BMW M3 Coupe 5-Speed Sunroof Delete,"43,485 mi · Manual · LHD · Original & Highly Original","Hillsborough, CA, USA","$60,000
SOLD",PCARMARKET,Auction,16-Nov-22
1995 BMW 325I Convertible 5-Speed,"143,000 mi · Manual · LHD · Original & Highly Original","Poolesville, MD, USA","$10,000
SOLD",Bring a Trailer,Auction,16-Nov-22
1988 BMW 325IS 5-Speed,TMU · Manual · LHD · Restored-Original,"Portland, OR, USA","$15,000
SOLD",Bring a Trailer,Auction,16-Nov-22
1981 BMW 320I 5-Speed Drag Car,TMU · Manual · LHD,"Wylie, TX, USA","$8,888
SOLD",Bring a Trailer,Auction,16-Nov-22
2011 BMW M3 Sedan 6-Speed,"21,000 mi · Manual · LHD · Original & Highly Original","Five Points, SC, USA","$45,008
SOLD",Bring a Trailer,Auction,16-Nov-22
2002 BMW 325CI Convertible 5-Speed,"13,000 mi · Manual · LHD · Original & Highly Original","Oak Harbor, WA, USA","$23,500
SOLD",Bring a Trailer,Auction,16-Nov-22
1989 BMW M3,TMU · Manual · LHD · Restored-Original,"Crystal Lake, IL, USA","$60,000
SOLD",Bring a Trailer,Auction,16-Nov-22
2002 BMW 325XI Sport Wagon 5-Speed,"154,000 mi · Manual · LHD · Original & Highly Original","Summit County, UT, USA","$10,250
SOLD",Bring a Trailer,Auction,15-Nov-22
1983 BMW 320IS 5-Speed,TMU · Manual · LHD · Original & Highly Original,"Snellville, GA, USA","$14,001
SOLD",Bring a Trailer,Auction,15-Nov-22
2010 BMW 328XI Sports Wagon,"60,000 mi · Automatic · LHD · Original & Highly Original","Moonachie, NJ, USA","$15,750
SOLD",Bring a Trailer,Auction,15-Nov-22
1998 BMW M3,TMU · Manual · LHD · Restored-Original,"Aurora, ON, CAN","CAD14,000
SOLD",Onemorecar,Auction,15-Nov-22
2005 BMW 330CI ZHP Coupe,"129,900 mi · Automatic · LHD · Modified","Washington, PA, USA","$7,600
SOLD",Cars & Bids,Auction,14-Nov-22
2002 BMW M3 Convertible,"170,400 mi · Manual · LHD · Restored-Modified","Katy, TX, USA","$9,333
SOLD",Cars & Bids,Auction,14-Nov-22
1998 BMW M3 Sedan 5-Speed,"181,000 mi · Manual · LHD · Modified","Boise, ID, USA","$13,500
SOLD",Bring a Trailer,Auction,14-Nov-22
1991 BMW M3,"17,930 mi · Manual · LHD · Original & Highly Original","West Chester, PA, USA","$135,000
SOLD",Bring a Trailer,Auction,14-Nov-22
2017 BMW M3 Competition Package 6-Speed,"46,000 mi · Manual · LHD · Original & Highly Original","Weldon Spring Heights, MO, USA","$47,750
SOLD",Bring a Trailer,Auction,13-Nov-22
2018 BMW 330I xDrive,"50,489 mi · Automatic · LHD · Original & Highly Original","Middletown, CT, USA",SOLD,European Motorcars,Fixed-price,12-Nov-22
2003 BMW M3 Convertible 6-Speed,"88,000 mi · Manual · LHD · Original & Highly Original","Phoenix, MD, USA","$21,000
SOLD",Bring a Trailer,Auction,12-Nov-22
1993 BMW 318I Touring Design Edition 5-Speed,TMU · Manual · LHD · Original & Highly Original,"San Diego, CA, USA","$15,500
SOLD",Bring a Trailer,Auction,12-Nov-22
